,Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Monthly payment,Credit event,Default (y)
2042,0,29,5190,5606,0,48,0.07456647398843931,0,0
2043,3,28,8500,4900,0,48,0.08218181818181818,0,0
2044,12,54,21500,21500,0,72,0.1305555555555556,0,1
2045,0,26,9325,9450,0,60,0.083125,0,0
2046,9,56,11590,11590,0,96,0.09878213802435724,0,1
2047,25,56,6990,6990,0,48,0.05166666666666667,0,0
2048,21,50,11980,8314,0,48,0.07363636363636364,0,0
2049,35,55,5375,5375,0,24,0.0445,0,0
2050,17,60,13650,11150,0,24,0.242,0,0
2051,20,49,4490,5000,0,48,0.05,0,0
2052,1,45,6700,4700,0,24,0.03471217818918137,0,0
2053,5,35,14351,14182,1,60,0.0707070707070707,0,0
2054,4,55,3990,2591,0,12,0.1841666666666667,0,1
2055,19,35,11800,10322,0,60,0.08636363636363636,0,0
2056,2,39,12690,13366,0,60,0.1142857142857143,0,0
2057,0,28,9500,8416,0,96,0.06235294117647059,0,0
2058,12,35,29000,29000,0,72,0.1271698113207547,0,0
2059,17,62,10500,2500,1,24,0.05095238095238095,0,0
2060,3,45,17390,17390,0,60,0.113,0,1
2061,0,40,11450,11177,0,48,0.1087570621468927,0,0
2062,3,64,7881,7881,0,48,0.078,0,0
2063,4,24,30472,27602,0,60,0.1866666666666667,0,0
2064,0,36,10100,11463,0,60,0.12875,0,0
2065,18,60,15400,12024,0,48,0.08341463414634147,0,0
2066,1,33,9000,9706,0,48,0.1183783783783784,0,0
2067,5,32,17295,17295,0,72,0.0875,0,1
2068,3,33,6800,6800,0,36,0.08883928571428572,0,0
2069,16,39,13870,12752,0,72,0.08283261802575108,0,0
2070,18,46,10800,8458,0,60,0.06909090909090909,0,0
2071,21,44,13110,12501,0,72,0.06548018804566823,0,0
2072,28,52,27500,24133,0,60,0.1538888888888889,0,0
2073,4,59,10317,11319,0,48,0.1029055690072639,0,0
2074,30,56,7716,7716,0,36,0.0525,0,0
2075,4,46,15150,15265,0,60,0.1111111111111111,0,1
2076,0,34,9450,10237,0,60,0.1303724928366762,0,0
2077,2,33,16139,18458,0,60,0.08545454545454545,0,1
2078,15,51,9900,7010,0,36,0.07723880597014926,0,0
2079,8,39,15300,15300,0,60,0.0836,0,1
2080,20,55,21500,16500,0,60,0.0788,0,0
2081,25,52,14170,9170,0,48,0.136875,0,0
2082,6,53,8790,9643,0,72,0.09,0,0
2083,14,46,27950,26750,0,96,0.1115384615384615,0,1
2084,0,47,4990,4990,0,60,0.05133928571428571,0,0
2085,5,31,19340,10832,0,60,0.0803312629399586,0,0
2086,9,31,15990,13990,0,96,0.05335844318895167,0,0
2087,21,77,7600,8026,0,72,0.09615384615384616,0,1
2088,7,72,9400,3593,1,24,0.11,0,0
2089,19,57,12990,9511,0,48,0.07565217391304348,0,0
2090,1,66,18970,23913,0,96,0.3288135593220339,0,0
2091,26,47,7690,8660,0,48,0.1140449438202247,0,0
2092,4,28,5500,5404,0,48,0.0688235294117647,0,0
2093,14,50,10995,11525,0,96,0.07407407407407407,0,0
2094,6,44,12300,6984,0,84,0.04318181818181818,0,0
2095,0,37,7000,4506,0,36,0.083125,0,0
2096,2,67,4920,4920,0,36,0.04617834394904458,0,0
2097,0,59,9990,8407,0,48,0.1672727272727273,0,0
2098,2,26,20500,20500,0,60,0.2066666666666667,0,0
2099,12,48,14500,13300,0,96,0.12,0,0
2100,19,62,14490,12105,0,60,0.1176470588235294,0,0
2101,5,43,26990,26990,0,36,0.2434002111932418,0,1
2102,0,31,9900,5900,0,48,0.0525,0,0
2103,6,47,15900,13300,0,48,0.0725,0,0
2104,6,22,14900,12900,0,72,0.138,0,0
2105,7,37,22990,25685,0,96,0.1733333333333333,0,0
2106,3,28,18700,20357,0,72,0.1052631578947368,0,0
2107,0,23,10990,11941,0,60,0.1825,0,1
2108,31,58,5773,5974,0,24,0.1079166666666667,0,0
2109,14,64,8200,3200,0,12,0.2115384615384615,0,0
2110,0,53,12480,12480,0,60,0.12,0,1
2111,0,23,32750,24250,0,72,0.2205882352941176,0,1
2112,2,47,14000,13200,0,60,0.243,0,0
2113,5,33,7050,7524,0,48,0.05170454545454545,0,0
2114,0,31,17000,15641,0,96,0.11875,0,0
2115,30,57,6900,3050,1,24,0.08933333333333333,0,0
2116,2,23,27500,16892,1,60,0.09084507042253522,1,1
2117,26,62,8239,9497,0,60,0.0917948717948718,0,1
2118,7,37,7200,6591,0,72,0.04608695652173913,0,0
2119,26,59,11990,11990,0,60,0.1004444444444444,0,0
2120,2,40,11900,11150,0,48,0.04585798816568047,0,0
2121,6,38,13500,14647,0,60,0.07652173913043478,0,0
2122,9,74,8970,8299,0,72,0.07851002865329514,0,1
2123,4,67,6500,3131,0,24,0.1133333333333333,0,0
2124,0,54,16937,18330,0,60,0.1106666666666667,0,0
2125,1,40,20990,22984,0,72,0.08990147783251232,0,1
2126,33,51,19990,22863,0,60,0.09060092449922959,0,0
2127,1,27,20390,23768,0,96,0.1635294117647059,0,0
2128,24,49,11700,9660,0,60,0.07390202702702703,0,0
2129,25,48,10600,10518,0,72,0.06307692307692307,0,0
2130,27,48,6812,6812,0,48,0.0608,0,0
2131,1,27,3700,1600,1,36,0.0362962962962963,0,0
2132,7,29,17290,11928,0,60,0.1047058823529412,0,0
2133,2,23,15500,12500,0,36,0.22875,0,0
2134,1,27,23490,23993,0,48,0.131578947368421,0,0
2135,1,29,12000,10000,0,48,0.15,0,0
2136,21,49,9600,10933,0,60,0.0776,0,0
2137,6,38,28500,29497,0,48,0.3148614609571788,0,0
2138,10,26,12000,12000,0,48,0.06178571428571428,0,0
2139,5,56,5250,5760,0,48,0.1,0,0
2140,17,77,4298,4298,0,48,0.06466666666666666,0,1
2141,1,27,14000,12000,0,36,0.2564285714285715,0,1
2142,1,22,14000,11756,0,48,0.08823529411764706,0,0
2143,5,46,27103,22168,0,36,0.1054285714285714,0,0
2144,3,53,13350,12970,0,60,0.08727272727272728,0,0
2145,30,47,5308,5308,0,36,0.2242857142857143,0,0
2146,29,57,4990,4249,0,36,0.05420168067226891,0,0
2147,3,39,12860,12019,1,72,0.09127382146439318,0,0
2148,10,51,15800,8800,1,48,0.1048387096774194,0,0
2149,3,26,22795,22795,0,84,0.1829411764705882,0,0
2150,8,31,10669,12670,0,84,0.08381782945736434,0,0
2151,2,25,7165,7165,0,36,0.071,0,0
2152,8,68,23990,23990,0,60,0.07147147147147147,0,0
2153,1,42,13990,15227,0,84,0.08646288209606987,0,0
2154,2,44,10900,10051,0,48,0.1224719101123596,0,0
2155,13,60,8990,10542,0,72,0.1008620689655172,0,0
2156,22,57,9500,9293,0,36,0.06896551724137931,0,0
2157,11,61,11900,7400,1,60,0.07692307692307693,0,0
2158,18,46,11240,11240,0,36,0.1379166666666667,0,0
2159,1,26,5500,5791,0,72,0.06285714285714286,0,0
2160,8,51,13490,9255,0,60,0.03857142857142857,0,0
2161,25,52,9390,10213,0,60,0.1133333333333333,0,0
2162,0,42,21190,21190,0,72,0.09226430298146655,0,1
2163,3,47,23720,14099,0,60,0.09523809523809523,0,0
2164,20,45,7990,8318,0,48,0.06363636363636363,0,0
2165,24,46,19450,12650,0,60,0.1040391676866585,0,0
2166,9,52,20204,3285,1,12,0.2,0,0
2167,3,26,8490,8490,0,84,0.08086253369272237,0,0
2168,2,31,3730,4061,0,60,0.0608,0,0
2169,1,46,11880,8375,0,96,0.09867172675521822,0,1
2170,10,40,20795,22634,0,60,0.06382518390307226,0,0
2171,11,49,5839,4308,0,48,0.045,0,0
2172,2,51,5990,6563,0,72,0.06,0,1
2173,13,49,4700,3700,0,24,0.1125,0,0
2174,8,56,11761,11761,0,48,0.09642857142857143,0,0
2175,12,60,7190,4614,0,36,0.08072289156626505,0,0
2176,1,28,11000,11000,0,60,0.0925,0,1
2177,7,32,19968,19968,0,60,0.1566933991363356,0,1
2178,10,63,19890,21137,0,72,0.1092515109251511,0,1
2179,9,57,8900,9389,0,48,0.05061224489795919,0,1
2180,25,49,12480,12795,0,48,0.06666666666666667,0,0
2181,4,40,17400,10200,0,36,0.08447937131630648,0,0
2182,0,54,7705,7705,0,48,0.07115869017632241,0,0
2183,22,41,8000,8000,0,72,0.02943213296398892,0,0
2184,0,49,28975,28975,0,96,0.1955608878224355,0,0
2185,9,29,33670,25670,1,84,0.1153061224489796,0,0
2186,1,50,17150,12097,0,60,0.04716981132075472,0,0
2187,0,42,6690,7507,0,96,0.06680731364275667,0,1
2188,3,23,14900,12904,0,60,0.16,0,0
2189,5,34,13580,16174,0,72,0.06712062256809338,0,0
2190,3,50,10970,7970,0,48,0.056,0,0
2191,32,51,4200,4200,0,24,0.05210420841683366,0,0
2192,4,22,18620,12457,0,48,0.12,0,0
2193,33,53,10169,10864,0,48,0.03821428571428571,1,0
2194,5,22,16192,16192,0,60,0.1172222222222222,0,0
2195,8,49,5370,6017,0,48,0.07666666666666666,0,0
2196,12,56,10300,8943,0,60,0.05432098765432099,0,0
2197,3,35,13500,11504,0,72,0.1014084507042254,0,0
2198,4,59,17490,20130,0,96,0.127,0,0
2199,28,51,16000,7250,0,48,0.05829756795422032,0,0
2200,4,53,18990,18490,0,60,0.172,0,1
2201,16,51,12685,10685,0,60,0.1210114388922336,0,0
2202,33,61,8500,5000,0,48,0.03285714285714286,0,0
2203,20,55,3875,4039,0,36,0.0661111111111111,0,0
2204,9,46,11500,6737,0,60,0.07294117647058823,0,0
2205,11,34,12985,13823,0,60,0.09840425531914894,0,0
2206,4,29,22750,14742,0,36,0.146551724137931,0,0
2207,28,51,12000,12144,0,84,0.05947955390334572,0,0
2208,29,56,4785,4785,0,12,0.05493827160493827,0,0
2209,1,29,14400,11216,0,48,0.1874074074074074,0,1
2210,26,46,12470,9470,0,48,0.0296875,0,0
2211,1,43,8480,9687,0,60,0.11125,0,1
2212,0,30,10734,11992,0,96,0.06636363636363636,1,1
2213,2,32,5790,6442,0,48,0.04995004995004995,0,0
2214,4,37,11951,10600,0,72,0.05353535353535353,0,0
2215,3,20,24377,24016,0,60,0.1905797101449275,0,1
2216,21,50,16819,18275,0,60,0.1976470588235294,0,1
2217,5,64,5000,5135,0,12,0.2175,0,0
2218,21,56,7300,7791,0,60,0.05,0,0
2219,4,41,17500,18938,0,60,0.097,0,1
2220,12,72,18950,5800,1,36,0.06931911402789172,0,0
2221,1,30,11750,10965,0,48,0.07027027027027027,0,0
2222,0,46,15950,12760,0,48,0.0713128038897893,0,0
2223,7,39,19340,14254,0,96,0.03744292237442922,0,0
2224,4,41,7950,5262,0,24,0.1425,0,0
2225,18,51,16365,15461,1,72,0.1004347826086956,0,0
2226,2,34,15840,15950,0,60,0.09243243243243243,0,0
2227,7,54,5031,5031,0,60,0.01834496510468594,0,0
2228,1,60,8880,6880,0,96,0.1102941176470588,0,0
2229,1,60,8990,9650,0,60,0.05041666666666667,0,1
2230,7,25,10296,10682,0,24,0.06705882352941177,0,0
2231,7,37,7079,7276,0,84,0.0784,0,0
2232,25,56,8375,9174,0,48,0.125625,0,0
2233,3,53,12900,2900,1,24,0.06720430107526881,0,0
2234,12,32,13880,13880,0,72,0.135625,0,0
2235,16,60,6990,7565,0,96,0.04047619047619048,0,0
2236,3,67,12990,11590,0,60,0.09351535836177474,0,0
2237,3,49,9695,11026,0,60,0.1015,0,0
2238,1,30,8500,8677,0,60,0.09941027801179445,0,0
2239,3,47,6500,2500,1,24,0.03868194842406877,0,0
2240,7,48,13285,10715,0,48,0.04217877094972067,0,0
2241,5,68,11880,4584,1,24,0.07972480777013355,0,0
2242,5,41,17300,12300,0,60,0.1075,0,0
2243,17,39,15699,6218,0,24,0.0830188679245283,0,0
2244,23,43,17990,12434,0,60,0.1453333333333333,0,0
2245,8,28,24900,12100,0,48,0.1116666666666667,0,0
2246,1,37,16000,14500,0,60,0.0880952380952381,0,0
2247,31,49,3283,3283,0,24,0.05089605734767025,0,0
2248,4,49,5300,4800,0,48,0.01666666666666667,0,0
2249,5,50,9900,9673,0,96,0.04847161572052402,0,0
2250,4,35,13000,10220,0,48,0.1081661891117479,0,1
2251,5,27,23999,23999,0,60,0.1722222222222222,0,1
2252,28,55,19360,20346,0,48,0.1118472330475448,0,0
2253,26,52,9970,3995,1,24,0.06145833333333333,0,0
2254,1,23,11990,12939,0,60,0.09172413793103448,0,0
2255,17,49,6100,7257,0,84,0.05315789473684211,0,0
2256,13,50,11528,6028,0,48,0.09066666666666667,0,0
2257,1,45,16900,15400,0,48,0.104,0,0
2258,0,28,15545,10487,0,60,0.04307692307692308,0,0
2259,15,56,14390,15851,0,96,0.1866666666666667,0,1
2260,0,55,8180,8180,0,36,0.1086363636363636,0,0
2261,25,61,10340,12240,0,96,0.09333333333333334,0,1
2262,5,66,31690,19690,0,72,0.1025641025641026,0,0
2263,13,49,14280,12906,0,72,0.09161349134001823,0,0
2264,1,47,8100,8100,0,60,0.08941176470588236,0,0
2265,25,53,3180,3180,0,12,0.03482758620689655,0,0
2266,18,49,14600,7086,0,36,0.05472972972972973,0,0
2267,26,62,33550,30000,0,96,0.158695652173913,0,0
2268,17,50,4812,5173,0,36,0.0775,0,0
2269,0,33,9000,7000,0,24,0.1816568047337278,0,0
2270,2,27,16169,16959,0,72,0.0825536598789213,0,1
2271,0,41,13425,13425,0,72,0.1123076923076923,0,1
2272,15,56,4471,4471,0,48,0.04478260869565218,0,0
2273,7,49,10990,7990,0,60,0.0588,0,0
2274,1,36,13000,13723,0,36,0.08016032064128256,0,0
2275,2,42,24500,26201,0,48,0.1103703703703704,0,1
2276,5,37,25000,25000,0,96,0.1737142857142857,0,0
2277,2,41,15000,16617,0,96,0.116875,0,0
2278,1,31,6500,3500,0,36,0.05526315789473684,0,0
2279,2,39,6380,6990,0,72,0.07266666666666667,0,0
2280,2,52,10500,8992,0,48,0.04,0,0
2281,2,65,15490,10000,0,48,0.0696875,0,0
2282,17,76,18000,6000,1,60,0.1076190476190476,0,0
2283,9,51,11980,11980,0,84,0.09875,0,0
2284,1,46,7105,4414,0,48,0.1030042918454936,0,0
2285,19,57,11290,6688,0,36,0.1407142857142857,0,0
2286,0,29,6000,6000,0,24,2.63,0,0
2287,12,43,15500,17684,0,60,0.08249581239530988,0,0
2288,2,35,14420,13247,0,48,0.04520631067961165,0,0
2289,0,43,23985,26442,0,72,0.1877272727272727,0,1
2290,0,29,23190,26026,0,60,0.225,0,1
2291,30,56,12700,2792,1,24,0.0661111111111111,0,0
2292,2,37,14040,17030,0,96,0.1179608772969769,0,1
2293,4,25,8450,5259,0,24,0.162589928057554,0,0
2294,24,46,13500,10000,0,48,0.06666666666666667,0,0
2295,27,51,18810,18900,0,60,0.1288888888888889,0,0
2296,28,64,17530,13130,0,60,0.08537017357421182,0,0
2297,5,47,5650,5122,0,60,0.07966101694915254,0,0
2298,19,54,7719,8230,0,36,0.0965,0,0
2299,10,72,8990,7490,0,48,0.1346153846153846,0,1
2300,22,62,11333,11333,0,60,0.09245960502692999,0,1
2301,6,31,19985,13985,0,60,0.0962962962962963,0,0
2302,9,38,19880,13880,0,72,0.1651851851851852,0,0
2303,1,21,13890,16162,0,96,0.08217391304347826,0,0
2304,2,24,14999,15108,0,72,0.11712158808933,0,1
2305,23,57,18350,18350,0,72,0.2169230769230769,0,0
2306,4,62,34460,26960,0,72,0.09375,0,0
2307,0,23,5000,5315,0,36,0.08416666666666667,0,0
2308,19,51,15995,15995,0,60,0.09277777777777778,0,0
2309,14,49,10960,10960,0,60,0.0741430700447094,0,0
2310,25,42,15980,15980,0,48,0.1252204585537919,0,0
2311,13,34,7690,8218,0,48,0.101010101010101,0,0
2312,4,68,11100,8556,0,48,0.02916666666666667,0,0
2313,3,35,6900,6900,0,60,0.1083333333333333,0,0
2314,0,21,8500,8924,0,84,0.08531468531468532,0,0
2315,15,57,2891,3053,0,24,0.1423913043478261,0,0
2316,5,21,23000,6473,1,24,0.1382352941176471,0,0
2317,18,40,8912,9464,0,36,0.09467455621301775,0,0
2318,3,20,8450,8874,0,72,0.1203463203463203,0,1
2319,4,66,22980,11680,0,60,0.1725,0,0
2320,5,37,7490,8206,0,72,0.1070234113712375,0,0
2321,0,54,6985,1985,1,12,0.1478260869565217,0,0
2322,0,63,6046,6785,0,72,0.07110241356816699,0,0
2323,16,44,10580,9580,0,60,0.088,0,0
2324,0,26,4790,3885,0,48,0.07416666666666667,0,0
2325,3,52,9950,11223,0,96,0.07157894736842105,0,0
2326,19,53,3134,3366,0,36,0.04304347826086957,0,0
2327,20,42,10800,10001,0,36,0.182095006090134,0,0
2328,29,46,6900,6900,0,72,0.04071428571428572,0,0
2329,0,23,13400,14430,0,48,0.1770255271920089,0,0
2330,1,32,9030,9967,0,60,0.1,0,1
2331,0,38,16300,17711,0,60,0.06037037037037037,0,0
2332,11,43,6828,6828,0,48,0.07865168539325842,0,0
2333,1,21,4900,4900,0,48,0.1196581196581197,0,0
2334,5,58,10990,10990,0,60,0.04212765957446808,0,0
2335,1,55,22000,23145,0,84,0.2222222222222222,0,0
2336,6,51,7890,5384,0,48,0.07,0,0
2337,12,43,22885,13885,0,48,0.1391111111111111,0,0
2338,11,53,14440,15666,0,60,0.1306666666666667,0,0
2339,19,51,6778,6778,0,48,0.09617834394904459,0,0
2340,0,33,15900,17423,0,72,0.0890909090909091,0,0
2341,8,62,11900,10079,0,48,0.1646153846153846,0,0
2342,15,46,6095,6605,0,24,0.08027777777777778,0,0
2343,10,74,22900,22900,0,60,0.1710526315789474,0,1
2344,0,65,8999,6252,0,36,0.1415384615384615,0,0
2345,15,35,14500,12259,0,60,0.1092857142857143,0,0
2346,4,63,6940,6458,0,96,0.1185286103542234,0,0
2347,3,41,11990,13030,0,72,0.06204044117647059,0,0
2348,1,18,17964,17797,0,60,0.1109090909090909,0,1
2349,18,58,14350,9854,0,48,0.08222222222222222,0,0
2350,0,34,5900,4206,0,48,0.05042462845010616,0,1
2351,5,36,13684,13927,0,12,0.08666666666666667,0,0
2352,4,38,14750,12743,0,60,0.09473684210526316,0,1
2353,1,64,9500,6266,0,36,0.04483751542575072,0,0
2354,6,31,10500,10500,0,60,0.09,0,0
2355,1,42,18490,20887,0,96,0.1502702702702703,0,1
2356,19,48,14590,15168,0,72,0.1056521739130435,0,1
2357,0,21,5000,5000,0,36,0.0735,0,0
2358,14,42,16680,7005,0,24,0.06714542190305206,0,0
2359,4,46,10700,8304,0,48,0.0722007722007722,0,0
2360,10,70,16900,16000,0,60,0.125,0,0
2361,4,63,21990,22105,0,60,0.09833333333333333,0,1
2362,18,61,15500,12734,0,84,0.09666666666666666,0,0
2363,27,62,17832,15984,0,48,0.1552,0,0
2364,7,27,25000,24679,0,60,0.1666666666666667,0,0
2365,25,54,6500,6499,0,60,0.04352763058289175,0,1
2366,1,31,22950,25108,0,72,0.1238656987295826,0,1
2367,1,48,8700,9584,0,72,0.08540540540540541,0,0
2368,13,40,16800,15690,1,48,0.07692307692307693,0,0
2369,36,60,25890,25890,0,48,0.1636,0,0
2370,3,47,25000,13000,0,36,0.05073825503355705,0,0
2371,16,47,6500,6500,0,48,0.0735,0,0
2372,37,59,21490,7605,1,24,0.1093333333333333,0,0
2373,26,43,7200,6208,0,60,0.05,0,0
2374,25,52,12000,6000,0,48,0.07,0,0
2375,1,31,11490,6518,0,24,0.2021428571428572,0,0
2376,1,38,31000,27234,0,84,0.3118518518518518,0,1
2377,2,25,5660,4090,0,36,0.0876923076923077,0,0
2378,1,21,5595,5924,0,84,0.076171875,0,0
2379,2,49,3846,3202,0,36,0.062,0,1
2380,0,49,8905,9488,1,48,0.05802603036876356,0,0
2381,17,78,3239,3269,0,12,0.13375,0,0
2382,5,27,14990,16433,0,72,0.1069908814589666,0,1
2383,2,59,9882,5085,1,24,0.1262857142857143,0,0
2384,9,26,21000,18257,0,48,0.14,0,0
2385,0,56,6600,6600,0,60,0.04172413793103448,0,0
2386,13,49,10480,10299,0,60,0.0615,0,0
2387,12,49,15990,13766,0,60,0.106508875739645,0,0
2388,21,76,5900,2400,1,36,0.0355,0,0
2389,18,46,29490,25813,0,36,0.07380952380952381,0,0
2390,6,69,5300,5693,0,24,0.1675862068965517,0,0
2391,19,42,20990,6500,1,36,0.07384615384615385,0,0
2392,25,60,16753,15796,0,72,0.2058333333333333,0,1
2393,3,25,5955,5955,0,36,0.1933333333333333,1,0
2394,7,50,10800,8458,0,60,0.06909090909090909,0,0
2395,9,50,12559,13674,0,60,0.2056,0,1
2396,0,45,7990,8918,0,48,0.04950819672131147,0,1
2397,4,65,7683,7999,0,48,0.1655753040224509,0,1
2398,17,82,13995,10695,0,60,0.0804,0,0
2399,3,68,10990,7367,0,24,0.2423076923076923,0,1
2400,12,59,13300,3415,1,24,0.074,0,0
2401,4,65,13099,10099,0,48,0.06875,0,0
2402,3,55,9490,10505,0,36,0.1033333333333333,0,1
2403,6,23,13000,6000,0,36,0.1311111111111111,0,0
2404,0,19,10669,12311,0,72,0.11,0,1
2405,15,41,4401,4401,0,36,0.052,0,0
2406,1,32,7650,8305,0,96,0.05657142857142857,0,0
2407,5,56,28485,11881,1,48,0.1421621621621622,0,0
2408,3,67,18150,18150,0,72,0.12,0,0
2409,4,23,11019,11857,0,48,0.13,0,0
2410,0,19,6290,5790,0,60,0.08222222222222222,0,1
2411,12,49,14679,8257,1,60,0.0925,0,0
2412,19,43,3990,4287,0,36,0.04233333333333333,0,0
2413,0,30,12990,14130,0,60,0.06006493506493506,0,0
2414,27,60,19646,21324,0,60,0.1906666666666667,0,0
2415,5,30,12750,7005,1,60,0.05478260869565217,0,0
2416,0,28,21890,18870,0,96,0.1908333333333333,0,0
2417,11,55,22880,22656,0,60,0.1209090909090909,0,0
2418,25,55,4140,4140,0,12,0.11,0,0
2419,24,55,15677,9412,0,60,0.07681818181818181,0,0
2420,1,54,20168,20168,0,60,0.09333333333333334,0,0
2421,1,56,17171,18695,1,60,0.1828571428571429,0,1
2422,0,29,11600,2045,1,36,0.036875,0,0
2423,11,41,12814,13933,0,60,0.09302325581395349,0,0
2424,16,49,3990,3390,0,24,0.1354545454545455,0,1
2425,3,60,11500,11500,0,72,0.05166666666666667,0,0
2426,1,59,17069,18106,0,48,0.2202447163515017,0,0
2427,5,36,6950,5150,0,48,0.064,0,0
2428,4,20,16231,17410,0,48,0.2133858267716535,0,0
2429,3,72,14040,6154,0,36,0.22625,0,0
2430,16,42,8500,9276,0,72,0.033935546875,0,0
2431,4,23,17090,18688,0,60,0.1063157894736842,0,0
2432,0,29,19550,21260,0,60,0.1434217955957086,0,1
2433,2,65,3500,3955,0,48,0.04176668266922708,0,0
2434,27,43,14748,16097,0,60,0.09108910891089109,0,0
2435,1,19,24990,24990,0,60,0.2148148148148148,0,1
2436,7,28,11990,14322,0,60,0.1458333333333333,0,0
2437,26,52,4835,4835,0,36,0.06904761904761905,0,0
2438,2,19,26980,29191,0,60,0.2170588235294118,0,1
2439,7,39,12800,5877,1,60,0.04740200546946217,0,0
2440,18,46,9900,7100,0,72,0.07125,0,0
2441,8,27,24000,22500,0,72,0.1029411764705882,0,0
2442,0,33,21700,17300,0,48,0.09807692307692308,0,0
2443,3,60,5895,6582,0,60,0.1296969696969697,0,0
2444,0,31,10980,9263,0,60,0.04736842105263158,0,0
2445,12,54,9990,11686,0,72,0.1574864235841738,0,1
2446,15,47,22500,18636,0,96,0.05255813953488372,0,1
2447,26,58,13900,8934,0,96,0.02885597548518897,0,0
2448,1,58,15480,13198,0,48,0.06518518518518518,0,0
2449,0,26,22888,24872,0,60,0.1877934272300469,0,0
2450,1,51,7480,8127,0,60,0.08,0,1
2451,9,52,6850,6850,0,60,0.02533333333333333,0,0
2452,10,48,11490,9322,0,48,0.1375,0,0
2453,7,27,11130,8630,0,60,0.0875139353400223,0,0
2454,11,49,7900,3252,1,24,0.09144736842105264,0,0
2455,0,26,14000,13300,0,48,0.08933333333333333,0,1
2456,1,20,16790,18821,0,60,0.2041666666666667,0,1
2457,23,84,13429,6966,0,48,0.08642857142857142,0,0
2458,3,47,17999,12600,0,36,0.1538461538461539,0,0
2459,26,47,22900,23256,0,72,0.1998851234922458,0,0
2460,4,45,3954,4241,0,36,0.05347826086956522,0,0
2461,13,44,6650,7211,0,60,0.12,0,0
2462,1,32,6000,6000,0,48,0.054,0,0
2463,0,63,8450,6148,0,36,0.1284722222222222,0,0
2464,0,32,10900,10874,0,96,0.1136363636363636,0,0
2465,1,22,4795,5299,0,36,0.1610526315789474,0,0
2466,1,25,6650,7113,0,48,0.06644295302013423,0,0
2467,1,44,7990,6490,0,72,0.07536231884057971,0,0
2468,2,67,16500,16500,0,60,0.1466890192791283,0,1
2469,18,35,10300,11451,0,48,0.0942942942942943,0,0
2470,2,43,17900,12000,0,48,0.129047619047619,0,0
2471,11,52,19900,13000,0,36,0.0744,0,0
2472,3,27,12700,6000,0,24,0.1625,0,0
2473,3,55,12390,4390,1,36,0.07705882352941176,0,0
2474,2,19,19000,20887,0,72,0.1785714285714286,0,0
2475,4,23,6500,6211,0,96,0.0525,0,0
2476,10,34,16900,16990,0,72,0.1515384615384615,0,1
2477,0,37,14700,11200,0,48,0.126,0,0
2478,17,59,4300,2967,0,36,0.06357142857142857,0,0
2479,0,57,16500,10520,0,48,0.04880032533550224,0,0
2480,0,56,13462,14344,0,60,0.1203281677301732,0,0
2481,23,51,10980,6412,0,36,0.09024390243902439,0,0
2482,3,39,15450,10648,0,60,0.08451918930573524,0,0
2483,4,42,9990,10850,0,60,0.06347826086956522,0,1
2484,4,39,9590,9190,0,60,0.07466666666666667,0,0
2485,25,44,13700,9700,0,36,0.1120967741935484,0,0
2486,0,20,10890,10890,0,60,0.1209090909090909,0,1
2487,0,22,9600,8600,0,48,0.08,0,0
2488,2,45,11990,13101,0,72,0.1093406593406593,0,1
2489,16,33,5000,5000,0,24,0.076,0,0
2490,2,27,23104,23220,0,72,0.144311377245509,0,1
2491,37,55,7700,7700,0,72,0.05,0,0
2492,2,29,6350,6500,0,60,0.06971428571428571,0,0
2493,28,52,16975,8475,0,60,0.05394190871369295,0,0
2494,8,46,19500,15740,0,60,0.1048951048951049,0,0
2495,1,30,15100,16384,0,60,0.0885036496350365,0,0
2496,17,69,8100,8100,0,60,0.1295652173913044,0,0
2497,28,51,11600,3326,1,36,0.05400890868596882,0,0
2498,22,48,6825,7370,0,72,0.04413239719157473,0,0
2499,3,46,13499,12137,0,48,0.1957142857142857,0,0
2500,0,47,26800,19300,0,96,0.06052631578947369,0,0
2501,0,29,8500,5641,0,60,0.04294117647058823,0,0
2502,3,27,7990,8981,0,36,0.185,0,1
2503,33,50,16765,14122,1,48,0.0761904761904762,0,0
2504,27,55,8500,8500,0,48,0.06857142857142857,0,0
2505,3,61,24990,24990,0,36,0.2492,0,0
2506,15,56,10800,9400,0,72,0.1372727272727273,0,0
2507,2,53,7050,7823,0,60,0.09863013698630137,0,1
2508,1,34,7690,2858,1,24,0.05590909090909091,0,0
2509,0,27,14110,16433,0,72,0.1800618238021638,0,1
2510,11,75,12020,1510,1,12,0.084,0,0
2511,1,39,6600,2764,1,24,0.06489994591671173,0,0
2512,3,29,5900,5900,0,60,0.0675,0,0
2513,2,29,12590,1751,1,12,0.1354545454545455,0,0
2514,37,59,12990,11434,0,60,0.0812,0,0
2515,18,56,15975,11676,0,60,0.15,0,0
