,Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Default (y)
6194,2,32,12000,9000,0,48,0
5090,4,47,15920,15920,0,60,0
1519,15,46,15284,5404,0,24,0
4046,19,50,21200,6500,1,48,0
1378,14,54,14500,11273,0,48,0
5424,9,37,28500,20242,0,72,1
1023,0,42,12290,8790,0,48,0
2587,27,53,8932,10023,0,48,0
2918,37,54,5970,5970,0,36,0
5180,5,49,4900,4648,0,60,0
7018,1,41,22300,24302,0,72,0
4523,1,52,11990,11432,0,72,0
912,8,48,1501,1598,0,24,0
2857,0,23,11950,11950,0,60,0
5055,1,54,12490,12490,0,60,0
1675,10,41,9850,9850,0,48,0
1746,5,42,20990,21895,0,72,0
3026,3,19,18900,19677,0,48,1
532,13,58,4990,5384,0,36,0
1736,17,37,9096,9096,0,24,0
1629,4,50,19000,14034,0,48,0
4907,1,45,22145,22145,0,60,1
430,11,73,14990,14500,0,60,0
3523,5,28,13250,7300,1,96,1
1808,17,48,9440,10241,0,60,0
4731,2,31,14115,13275,0,60,0
3607,0,22,25500,25500,0,96,1
5612,8,53,13409,15271,0,60,0
4645,2,51,14365,11773,0,60,0
4840,0,36,7990,7595,0,60,0
234,12,37,23000,15181,0,60,0
4677,0,28,22050,24383,0,72,1
2222,0,46,15950,12760,0,48,0
4541,9,70,17750,10000,0,60,0
4266,17,59,10950,10950,0,48,0
5936,2,37,17890,16790,0,96,1
4586,24,51,13000,11000,0,60,0
6633,4,42,12990,14077,0,60,0
1948,15,55,16500,16500,0,60,0
5684,34,50,31915,29407,0,72,0
6600,5,67,12990,9024,0,48,0
4590,27,56,20000,18000,0,48,0
3492,35,56,9990,10904,0,48,0
6805,2,21,24800,26756,0,96,1
1995,0,48,8595,8595,0,60,0
3639,2,57,10690,10690,0,84,1
2671,31,59,16519,6877,0,48,0
6187,0,39,5990,6681,0,72,0
2224,4,41,7950,5262,0,24,0
1106,1,51,18747,19537,0,72,0
6128,5,53,4250,4745,0,48,0
818,0,25,7950,7950,0,84,0
3907,2,26,10700,6147,0,36,0
4347,0,26,5990,6721,0,48,1
5075,20,50,3990,4405,0,36,0
5400,13,82,13480,13858,0,36,1
1697,8,25,7758,7758,0,36,0
3992,0,27,9750,9251,0,60,0
136,2,42,9680,10910,0,96,1
4038,2,63,13990,13990,0,60,1
1642,1,45,18990,20912,0,60,0
5721,22,54,24129,26147,0,60,0
6559,1,37,22990,19990,0,96,0
3722,14,67,12030,9930,1,48,1
6592,3,65,9990,8490,0,36,0
1180,24,43,6800,6800,0,60,0
4668,15,47,10800,9634,0,36,0
888,5,61,9990,5915,0,36,0
2987,32,51,15989,13756,0,72,0
2372,37,59,21490,7605,1,24,0
2437,26,52,4835,4835,0,36,0
4017,38,63,6200,5565,0,48,0
5199,28,47,16300,17304,0,72,0
817,0,21,20500,20500,0,36,1
1111,6,47,17300,13300,0,48,0
3414,35,52,9500,10465,0,72,0
4652,1,55,10490,9506,0,96,0
2341,8,62,11900,10079,0,48,0
3167,16,47,25000,25000,0,48,0
5481,0,26,18739,17739,0,96,0
5057,0,22,15000,15000,0,48,0
4883,8,73,14914,14914,0,60,0
3065,5,21,14732,14732,0,60,1
1264,15,37,5509,5509,0,60,0
990,2,59,8700,9259,0,72,1
1464,0,43,10990,12154,0,84,1
3662,11,71,2830,2830,0,24,0
4751,0,35,14890,9990,0,48,0
1739,2,24,20990,17490,0,72,0
5344,7,52,14200,15727,0,96,1
4982,21,39,16500,13500,0,72,0
3710,40,56,9500,4000,1,24,0
353,0,50,5850,6356,0,60,0
5962,3,37,3924,3924,0,12,0
4147,21,54,4750,4750,0,24,0
3852,5,23,22559,19184,0,60,0
5354,31,58,9068,9960,0,48,0
6909,1,25,10930,11975,0,72,0
1489,1,26,5150,3998,0,36,0
4999,0,38,9000,8430,0,36,0
4985,1,56,7900,8540,0,60,0
3130,25,62,5700,1700,1,12,0
1228,2,65,11600,10455,0,72,0
5723,11,46,6900,6000,0,60,0
5823,15,45,16900,4400,1,48,0
1053,15,32,3900,4464,0,60,0
7033,31,49,22850,23030,0,72,0
2894,9,54,14500,2000,1,12,0
6953,2,42,8250,6791,0,60,0
52,30,58,35480,16000,0,60,0
4463,0,30,20490,13690,0,60,0
4205,2,32,7600,7600,0,60,1
6937,24,62,22990,20000,0,36,0
3085,0,63,7464,9266,0,84,0
159,23,42,16700,12658,0,60,0
4587,2,39,7190,5190,0,60,1
1587,9,75,19990,9990,1,36,0
1589,11,42,6390,6413,0,60,0
1479,2,40,9995,4199,1,12,0
3555,4,21,15900,17674,0,96,0
5491,11,39,15958,15958,0,30,1
3145,11,71,16799,14789,0,48,0
1469,23,53,14990,14990,0,72,0
6403,0,33,5200,4839,0,60,0
3094,7,55,7990,7990,0,60,1
4237,9,52,6990,6441,0,48,0
3964,1,42,9576,10514,0,60,0
2078,15,51,9900,7010,0,36,0
7273,24,45,7250,5566,0,60,0
5802,6,29,34990,27306,0,72,0
4694,1,44,29900,28250,0,60,0
7322,7,35,30500,25800,0,60,0
7169,2,37,12490,14129,0,60,1
4077,33,68,3246,3409,0,24,0
2828,29,46,10000,12039,0,96,0
436,5,46,17900,13862,0,48,0
4305,1,64,13994,14626,0,60,1
7192,9,54,20990,12990,0,72,0
2960,1,38,10890,10841,0,60,0
7302,8,45,11090,9090,0,72,0
1588,4,47,5950,5950,0,36,0
5860,4,45,16325,17570,0,96,0
2780,2,22,26000,19122,0,72,0
6043,20,39,5300,4700,0,36,0
5470,19,51,13738,8738,0,48,0
1590,0,26,9890,9714,0,72,1
6480,25,50,13600,15435,0,60,1
973,7,46,23500,22500,0,60,0
1238,2,24,7990,9220,0,72,1
2951,4,28,11090,13090,0,84,0
6657,1,38,8000,8028,0,60,1
2342,15,46,6095,6605,0,24,0
3875,0,24,12890,13704,0,72,0
5570,0,19,11900,11900,0,60,1
4775,5,70,6800,7268,0,48,0
6350,7,70,8209,8462,0,36,0
2231,7,37,7079,7276,0,84,0
6631,17,49,6150,6150,0,48,0
1497,20,51,8141,6141,0,60,0
449,1,53,10990,11556,0,48,0
2369,36,60,25890,25890,0,48,0
4162,0,21,7090,6579,0,48,0
3429,5,22,10500,8149,0,60,1
4672,0,22,3895,4312,0,36,1
4257,3,33,8866,8866,0,48,0
3817,0,45,5689,6397,0,48,1
4619,0,62,14000,9979,0,36,0
2422,0,29,11600,2045,1,36,0
6675,5,54,7590,4620,1,48,0
5766,21,41,17305,20789,0,96,1
4378,41,61,15990,15990,0,36,0
1551,7,36,22739,20339,0,60,1
6594,1,22,13000,10881,0,60,0
1146,6,66,6490,2490,1,24,0
4872,0,50,10390,11255,0,60,0
6404,0,24,7800,7800,0,72,1
2092,4,28,5500,5404,0,48,0
1313,2,38,7513,7513,0,48,0
2015,7,26,16889,18184,0,60,0
6150,1,55,6340,7455,0,36,1
187,18,47,12844,12844,0,41,1
4192,3,36,5990,6872,0,48,0
3842,33,53,15500,14649,0,60,0
3655,17,54,18889,18889,0,96,1
3426,0,49,26450,24170,0,48,0
4387,10,43,10985,5000,1,24,0
1381,1,30,7725,1897,1,12,0
4538,14,52,13100,12992,0,96,0
413,3,21,8990,8478,0,96,0
4561,0,33,9500,10562,0,84,1
3455,29,46,11240,8335,0,96,0
941,0,20,20000,22677,0,60,1
801,9,49,6479,6883,0,24,0
3336,8,54,10490,11367,0,60,0
3606,0,26,14490,13055,0,60,0
6962,26,61,11680,9810,0,60,0
2750,6,33,13000,12510,0,96,1
3932,16,48,10800,10800,0,60,0
4567,19,43,12282,14016,0,60,1
4740,17,38,14000,15895,0,60,0
256,7,32,15680,17430,0,48,0
4309,4,46,16000,15592,0,60,0
7287,0,23,20990,20895,0,72,0
3199,29,63,27500,10500,1,48,0
2235,16,60,6990,7565,0,96,0
647,14,55,20400,17048,1,60,0
1767,26,48,8470,2470,1,12,0
5100,6,35,17350,17500,0,96,1
3909,0,39,20900,19697,0,24,1
6978,36,56,4749,4749,0,36,0
6280,35,68,10690,8690,0,60,0
1572,20,50,20990,20990,0,60,0
24,10,61,8600,8600,0,36,0
5876,23,41,6490,6490,0,60,1
1088,0,42,22000,24804,0,96,1
4498,0,37,12490,14046,0,96,1
2694,2,34,16800,15800,0,60,0
4609,9,42,25499,23099,0,48,0
3398,1,32,6990,7611,0,60,0
3559,2,20,13990,15289,0,60,1
112,8,30,11375,11375,0,96,0
2841,0,64,20990,22486,0,60,1
2311,13,34,7690,8218,0,48,0
3441,5,57,8800,8737,0,60,0
5974,4,29,10585,11878,0,96,1
7058,8,39,12990,14585,0,48,1
6382,24,45,7990,9447,0,72,0
3805,11,44,17980,4180,1,24,0
56,12,46,5900,5750,0,60,0
1309,1,26,18980,22948,0,96,1
695,30,46,8485,6635,0,60,0
5793,5,36,7390,6892,0,48,0
4051,6,33,15079,15769,1,72,1
3752,27,55,17550,7350,1,60,0
5858,2,56,11900,3900,1,48,0
1227,1,33,21318,19728,0,48,0
1999,1,26,7670,8317,0,60,1
276,15,53,7000,6471,0,48,0
5216,1,64,6100,5400,0,60,0
4319,25,59,5546,5546,0,36,0
1833,3,45,3765,4063,0,48,0
5891,6,56,15990,15490,0,60,0
6603,1,53,12638,13610,0,48,0
6576,15,36,15040,18176,1,72,1
682,9,54,24550,21550,0,96,0
7295,0,40,8790,4983,1,24,0
6999,30,58,24554,8737,1,60,0
5374,0,21,6490,6999,0,48,1
4290,28,58,15069,11184,0,60,0
1137,3,73,16750,9750,0,36,0
2767,3,21,6300,4800,0,36,0
4979,2,23,11820,10633,0,60,0
4684,12,69,22126,12193,0,72,0
5693,1,33,7750,5878,0,48,0
942,27,46,4114,4423,0,36,0
1036,2,47,7200,7200,0,96,0
2884,4,38,21180,20142,0,84,0
7274,1,26,9950,9250,0,72,0
1346,6,69,18690,9690,0,36,0
3877,18,53,12328,6723,0,24,0
3646,6,63,10600,6002,0,48,0
4010,9,33,16980,15286,0,72,0
5747,17,40,12290,3000,1,36,0
3935,0,46,16560,16690,0,60,0
2784,5,46,7990,9281,0,60,1
880,28,72,14105,14829,0,60,0
2384,9,26,21000,18257,0,48,0
5736,3,30,15945,17664,0,96,0
2988,1,44,18900,15900,0,60,0
115,24,48,9490,10760,0,72,0
5185,12,32,7500,6565,0,72,0
3400,15,54,14500,13000,0,84,0
7393,17,46,11400,13445,0,84,0
3119,0,32,29990,29990,0,60,1
4546,40,56,13500,17013,0,60,0
4800,12,61,10030,4676,1,36,0
7132,1,46,7490,7122,0,60,0
2819,17,63,18900,15400,1,60,0
3822,21,80,10500,12835,0,72,1
7271,13,60,8500,8500,0,60,0
1710,11,47,10390,11745,0,60,0
6188,8,26,7777,7777,0,48,0
6112,1,49,9990,6929,0,36,0
81,3,53,5690,5608,0,72,1
3802,12,33,10000,8147,0,60,0
3021,3,29,13830,10866,0,60,0
1972,26,49,9490,10425,0,72,0
1714,15,41,9800,9694,0,72,0
3536,4,54,12173,12173,0,48,0
3825,39,56,28310,23200,0,12,0
6183,0,24,10645,9700,0,36,0
7068,6,52,14990,6978,0,48,0
4870,3,23,16109,16109,0,60,0
5990,9,37,22100,22100,0,96,0
1946,0,64,25900,25900,0,60,1
6009,13,36,6200,7173,0,72,0
4353,0,38,11890,8555,0,60,0
5769,7,24,25600,23300,0,72,0
3488,6,49,11235,7864,0,48,0
1610,13,51,13990,4690,1,36,0
5164,0,27,6950,7552,0,60,0
1251,3,27,19390,17360,0,36,0
